,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2590,2016-01-04,18.2,35.2,0.0,10,33.0,5,1,9.0,9.0,39.0,23.0,1010.9,1007.4,28.2,34.3,0,0
2591,2016-01-05,18.2,33.5,0.0,0,28.0,0,10,17.0,7.0,34.0,21.0,1012.1,1009.0,27.3,32.7,0,0
2592,2016-01-06,15.9,33.7,0.0,0,37.0,1,2,17.0,20.0,32.0,17.0,1013.2,1010.9,27.4,32.7,0,0
2593,2016-01-07,17.5,35.1,0.0,0,33.0,1,2,11.0,19.0,26.0,20.0,1013.9,1011.2,29.0,34.5,0,0
2594,2016-01-08,19.8,35.4,0.0,0,41.0,1,0,11.0,17.0,28.0,21.0,1014.4,1012.2,29.4,34.5,0,0
2595,2016-01-09,20.6,37.1,0.0,4,35.0,1,9,24.0,17.0,23.0,16.0,1014.6,1011.5,30.3,36.3,0,0
2596,2016-01-10,18.8,39.5,0.0,6,33.0,1,3,19.0,13.0,21.0,13.0,1014.0,1010.2,31.3,37.4,0,0
2597,2016-01-11,22.8,40.6,0.0,12,70.0,7,7,9.0,13.0,22.0,18.0,1010.4,1006.8,34.6,38.7,0,0
2598,2016-01-12,23.3,37.2,0.6,7,93.0,6,14,13.0,15.0,33.0,24.0,1009.8,1008.4,32.0,37.0,0,1
2599,2016-01-13,21.6,38.7,7.0,6,33.0,3,13,9.0,9.0,56.0,24.0,1012.2,1008.4,28.9,37.8,1,1
2600,2016-01-14,22.3,24.4,8.2,9,48.0,8,8,24.0,24.0,93.0,95.0,1015.3,1014.9,22.4,20.3,1,0
2601,2016-01-15,17.1,26.5,1.0,9,44.0,9,9,24.0,24.0,80.0,56.0,1019.2,1015.4,18.8,23.6,0,0
2602,2016-01-16,15.1,30.1,0.0,2,31.0,2,2,17.0,13.0,28.0,23.0,1016.1,1011.9,22.9,29.7,0,0
2603,2016-01-17,16.0,34.0,0.0,8,31.0,2,9,13.0,13.0,24.0,20.0,1013.6,1009.2,25.8,32.4,0,0
2604,2016-01-18,18.3,38.0,0.0,9,30.0,0,3,15.0,6.0,30.0,21.0,1010.7,1006.8,28.7,36.7,0,0
2605,2016-01-19,25.9,39.0,0.0,13,57.0,7,14,15.0,15.0,37.0,24.0,1010.6,1005.9,32.6,37.8,0,1
2606,2016-01-20,22.4,37.1,2.2,3,35.0,6,6,15.0,15.0,59.0,30.0,1012.2,1008.0,27.6,35.7,1,1
2607,2016-01-21,22.4,34.3,18.6,12,43.0,0,5,17.0,9.0,98.0,54.0,1013.4,1007.3,22.6,32.7,1,0
2608,2016-01-22,22.1,37.2,0.8,9,24.0,14,12,4.0,13.0,66.0,38.0,1011.0,1007.5,29.7,36.2,0,0
2609,2016-01-23,25.8,34.4,0.0,8,31.0,10,10,17.0,13.0,59.0,43.0,1012.5,1009.6,30.6,33.1,0,0
2610,2016-01-24,21.7,35.2,0.0,10,37.0,10,8,13.0,20.0,37.0,26.0,1012.7,1009.1,28.7,34.6,0,0
2611,2016-01-25,19.6,34.4,0.0,9,37.0,8,9,13.0,13.0,33.0,19.0,1011.2,1008.5,28.4,33.8,0,0
2612,2016-01-26,19.5,38.7,0.0,0,30.0,0,12,20.0,13.0,22.0,15.0,1009.6,1006.7,30.2,36.5,0,0
2613,2016-01-27,20.9,39.5,0.0,14,33.0,12,12,7.0,9.0,27.0,17.0,1009.1,1005.6,31.6,37.7,0,0
2614,2016-01-28,25.4,35.9,0.0,9,43.0,2,8,19.0,15.0,44.0,26.0,1011.1,1006.5,27.8,34.1,0,0
2615,2016-01-29,23.9,31.4,0.0,9,35.0,9,2,19.0,15.0,38.0,24.0,1009.7,1007.6,29.2,29.6,0,0
2616,2016-01-30,18.9,35.9,0.0,9,35.0,2,11,22.0,13.0,27.0,20.0,1008.7,1003.9,26.6,34.2,0,0
2617,2016-01-31,21.2,38.7,0.0,3,52.0,5,14,7.0,24.0,34.0,27.0,1005.9,1001.0,29.1,36.7,0,0
2618,2016-02-01,27.3,38.8,0.0,6,54.0,3,14,22.0,26.0,56.0,33.0,1004.4,999.8,30.6,36.6,0,0
2619,2016-02-02,27.6,37.2,0.2,13,37.0,14,8,17.0,20.0,43.0,35.0,1004.5,1002.6,32.1,34.4,0,0
2620,2016-02-03,20.7,29.7,0.0,9,41.0,9,9,28.0,20.0,61.0,38.0,1010.2,1008.5,22.5,27.7,0,0
2621,2016-02-04,15.8,31.0,0.0,9,54.0,9,10,28.0,20.0,35.0,19.0,1013.0,1009.0,23.2,29.4,0,0
2622,2016-02-05,14.3,31.9,0.0,10,43.0,9,11,26.0,20.0,23.0,12.0,1011.1,1007.3,25.3,29.6,0,0
2623,2016-02-06,17.3,35.5,0.0,9,50.0,10,10,19.0,28.0,24.0,17.0,1008.9,1006.0,28.0,33.6,0,0
2624,2016-02-07,19.0,35.8,0.0,2,52.0,0,9,15.0,24.0,35.0,20.0,1011.0,1008.6,29.5,34.4,0,0
2625,2016-02-08,19.7,36.3,0.0,10,63.0,2,2,17.0,31.0,33.0,19.0,1014.1,1010.1,29.1,33.9,0,0
2626,2016-02-09,20.5,37.5,0.0,9,50.0,10,2,19.0,20.0,21.0,17.0,1012.3,1008.8,31.4,35.2,0,0
2627,2016-02-10,18.7,38.1,0.0,9,52.0,2,9,13.0,24.0,16.0,8.0,1011.1,1007.4,30.8,36.4,0,0
2628,2016-02-11,18.2,38.9,0.0,9,46.0,1,10,6.0,26.0,17.0,10.0,1010.9,1007.3,31.9,37.4,0,0
2629,2016-02-12,19.8,39.7,0.0,0,35.0,11,2,7.0,28.0,20.0,6.0,1012.1,1007.9,31.3,38.8,0,0
2630,2016-02-13,19.2,41.3,0.0,11,39.0,3,8,6.0,24.0,15.0,6.0,1010.9,1006.8,33.2,40.1,0,0
2631,2016-02-14,18.8,40.8,0.0,11,43.0,3,2,9.0,20.0,11.0,5.0,1009.8,1006.7,33.6,39.7,0,0
2632,2016-02-15,20.3,36.9,0.0,2,37.0,2,9,17.0,22.0,21.0,13.0,1012.9,1009.3,29.1,36.0,0,0
2633,2016-02-16,19.0,33.0,0.0,2,46.0,2,2,28.0,24.0,21.0,17.0,1014.8,1011.2,26.0,31.3,0,0
2634,2016-02-17,16.2,33.9,0.0,9,43.0,2,8,26.0,19.0,23.0,13.0,1013.5,1009.1,26.0,33.2,0,0
2635,2016-02-18,16.1,38.1,0.0,7,41.0,1,7,19.0,24.0,20.0,15.0,1009.9,1005.7,28.1,36.1,0,0
2636,2016-02-19,25.6,38.5,0.0,7,48.0,4,7,17.0,11.0,16.0,18.0,1009.7,1006.0,30.9,38.1,0,0
2637,2016-02-20,25.1,38.1,0.0,6,35.0,3,14,13.0,11.0,53.0,21.0,1013.8,1010.2,27.7,37.6,0,0
2638,2016-02-21,23.9,39.3,0.0,9,52.0,1,0,15.0,13.0,21.0,10.0,1015.0,1011.0,32.5,38.7,0,0
2639,2016-02-22,20.3,41.2,0.0,1,43.0,1,9,4.0,11.0,19.0,12.0,1014.8,1009.9,32.1,39.9,0,0
2640,2016-02-23,24.6,41.1,0.0,9,43.0,1,0,24.0,17.0,16.0,12.0,1011.6,1007.2,35.3,39.6,0,0
2641,2016-02-24,23.8,42.6,0.0,7,44.0,7,12,28.0,11.0,26.0,13.0,1007.5,1003.8,35.3,41.1,0,0
2642,2016-02-25,27.7,40.9,0.0,5,70.0,10,9,13.0,24.0,26.0,17.0,1010.2,1007.8,33.1,39.9,0,1
2643,2016-02-26,22.0,34.8,26.2,2,39.0,9,9,22.0,24.0,41.0,29.0,1016.0,1012.2,27.8,34.2,1,0
2644,2016-02-27,20.9,35.0,0.0,2,37.0,2,10,22.0,22.0,21.0,14.0,1016.6,1012.5,27.2,34.2,0,0
2645,2016-02-28,18.6,36.2,0.0,0,35.0,2,2,15.0,22.0,22.0,13.0,1016.0,1012.3,27.5,35.8,0,0
2646,2016-02-29,18.1,36.1,0.0,9,33.0,1,10,11.0,15.0,22.0,11.0,1015.8,1011.3,27.9,34.9,0,0
2647,2016-03-01,16.6,37.4,0.0,11,41.0,1,8,0.0,13.0,19.0,5.0,1013.1,1009.6,29.0,36.4,0,0
2648,2016-03-02,18.5,38.5,0.0,1,37.0,14,2,6.0,9.0,19.0,9.0,1013.4,1009.6,30.2,37.5,0,0
2649,2016-03-03,21.9,39.1,0.0,1,50.0,1,2,31.0,26.0,35.0,21.0,1014.0,1009.8,31.2,37.8,0,0
2650,2016-03-04,24.7,39.1,0.0,0,39.0,0,2,9.0,19.0,33.0,17.0,1012.6,1008.0,30.5,36.6,0,0
2651,2016-03-05,22.9,38.8,0.0,2,37.0,3,12,11.0,11.0,38.0,24.0,1011.4,1007.2,31.1,36.9,0,0
2652,2016-03-06,26.8,36.9,0.0,14,54.0,5,5,28.0,19.0,40.0,29.0,1011.5,1006.8,31.1,35.4,0,0
2653,2016-03-07,21.6,37.3,0.6,0,30.0,6,9,7.0,19.0,63.0,23.0,1011.8,1007.9,27.2,35.7,0,0
2654,2016-03-08,23.4,34.5,0.0,11,39.0,5,12,6.0,26.0,41.0,40.0,1011.2,1009.3,31.2,31.7,0,1
2655,2016-03-09,22.0,29.0,6.6,2,28.0,11,12,15.0,0.0,98.0,72.0,1012.0,1008.8,22.1,27.3,1,1
2656,2016-03-10,21.9,34.5,4.8,9,33.0,7,10,7.0,22.0,74.0,43.0,1013.3,1009.6,26.3,31.9,1,0
2657,2016-03-11,21.7,34.8,0.0,8,50.0,3,9,6.0,17.0,71.0,31.0,1012.8,1008.8,26.5,33.9,0,0
2658,2016-03-12,22.6,34.9,0.0,9,41.0,9,9,13.0,19.0,62.0,36.0,1012.3,1008.1,28.3,33.1,0,0
2659,2016-03-13,23.3,32.8,0.0,2,39.0,1,0,20.0,20.0,61.0,42.0,1012.2,1008.6,27.7,31.8,0,0
2660,2016-03-14,21.9,35.1,0.0,9,56.0,10,2,15.0,20.0,63.0,32.0,1011.6,1007.4,27.5,33.5,0,0
2661,2016-03-15,21.6,35.6,0.0,8,54.0,10,2,13.0,15.0,65.0,31.0,1011.0,1006.4,26.0,32.6,0,0
2662,2016-03-16,21.9,37.7,0.0,2,35.0,2,1,11.0,11.0,52.0,25.0,1009.0,1004.8,28.4,35.5,0,0
2663,2016-03-17,22.3,39.1,0.0,15,56.0,6,9,20.0,11.0,41.0,22.0,1007.7,1003.0,31.6,36.8,0,0
2664,2016-03-18,23.4,34.9,0.4,9,48.0,9,2,17.0,15.0,56.0,39.0,1009.3,1006.2,28.1,32.5,0,0
2665,2016-03-19,21.1,32.8,0.0,0,35.0,2,0,17.0,19.0,40.0,25.0,1012.9,1009.0,23.0,31.3,0,0
2666,2016-03-20,20.6,33.8,0.0,9,37.0,1,2,19.0,19.0,22.0,21.0,1013.7,1009.5,24.8,33.0,0,0
2667,2016-03-21,20.2,33.7,0.0,1,33.0,0,0,20.0,17.0,20.0,17.0,1014.7,1010.0,25.1,31.8,0,0
2668,2016-03-22,16.1,34.2,0.0,0,33.0,1,2,17.0,15.0,21.0,13.0,1014.0,1009.6,25.4,32.5,0,0
2669,2016-03-23,16.6,36.1,0.0,10,41.0,5,9,9.0,13.0,15.0,12.0,1014.6,1010.9,27.0,35.3,0,0
2670,2016-03-24,18.0,37.1,0.0,9,35.0,5,10,0.0,19.0,13.0,12.0,1017.0,1013.0,28.3,35.8,0,0
2671,2016-03-25,17.9,36.8,0.0,10,39.0,11,10,11.0,19.0,19.0,13.0,1017.4,1013.5,28.3,34.5,0,0
2672,2016-03-26,18.8,34.3,0.0,10,30.0,10,10,17.0,9.0,42.0,23.0,1019.0,1014.4,25.5,32.4,0,0
2673,2016-03-27,17.4,35.6,0.0,8,41.0,2,8,19.0,11.0,34.0,21.0,1017.3,1012.1,25.4,33.8,0,0
2674,2016-03-28,17.7,39.5,0.0,6,46.0,4,7,17.0,19.0,24.0,13.0,1013.2,1008.8,29.1,37.8,0,1
2675,2016-03-29,17.9,26.5,3.8,8,37.0,10,8,11.0,22.0,89.0,71.0,1017.4,1015.7,18.9,23.1,1,0
2676,2016-03-30,14.5,28.7,0.0,2,37.0,2,9,24.0,19.0,54.0,30.0,1020.7,1016.3,21.5,27.5,0,0
2677,2016-03-31,11.7,30.5,0.0,2,39.0,2,0,22.0,9.0,35.0,14.0,1019.3,1014.0,20.3,29.1,0,0
2678,2016-04-01,12.5,35.2,0.0,11,33.0,5,10,9.0,24.0,27.0,14.0,1016.1,1012.5,24.3,34.6,0,0
2679,2016-04-02,15.0,35.7,0.0,8,48.0,5,2,4.0,22.0,22.0,13.0,1019.1,1015.9,27.2,34.3,0,0
2680,2016-04-03,12.8,34.1,0.0,9,48.0,0,2,9.0,20.0,16.0,7.0,1020.7,1017.1,24.9,33.3,0,0
2681,2016-04-04,12.6,33.3,0.0,2,41.0,0,2,9.0,13.0,23.0,9.0,1018.6,1013.7,24.8,32.5,0,0
2682,2016-04-05,14.2,35.7,0.0,0,26.0,4,10,13.0,13.0,20.0,10.0,1015.3,1011.0,26.9,34.6,0,0
2683,2016-04-06,16.0,38.6,0.0,10,41.0,7,8,2.0,13.0,14.0,7.0,1014.8,1011.7,30.0,37.3,0,0
2684,2016-04-07,18.5,30.3,0.0,10,33.0,9,10,20.0,17.0,44.0,29.0,1019.0,1015.5,23.9,29.2,0,0
2685,2016-04-08,12.3,31.3,0.0,2,35.0,9,9,17.0,22.0,47.0,22.0,1021.1,1015.7,19.5,30.3,0,0
2686,2016-04-09,14.5,33.3,0.0,9,33.0,0,9,19.0,13.0,39.0,20.0,1020.4,1015.7,21.6,31.9,0,0
2687,2016-04-10,14.2,32.8,0.0,10,35.0,2,10,15.0,20.0,30.0,17.0,1021.8,1017.7,24.1,31.9,0,0
2688,2016-04-11,14.0,28.2,0.0,2,43.0,9,9,19.0,20.0,29.0,19.0,1023.4,1019.1,21.0,27.6,0,0
2689,2016-04-12,11.2,27.4,0.0,2,39.0,9,9,28.0,26.0,37.0,15.0,1023.1,1018.4,19.9,27.1,0,0
2690,2016-04-13,9.3,27.6,0.0,0,37.0,2,2,15.0,19.0,37.0,19.0,1021.6,1017.4,19.7,26.6,0,0
2691,2016-04-14,10.9,30.4,0.0,2,37.0,8,2,7.0,17.0,32.0,19.0,1020.9,1016.7,18.3,27.8,0,0
2692,2016-04-15,13.9,32.4,0.0,0,30.0,10,2,9.0,7.0,24.0,16.0,1020.9,1016.2,22.5,31.4,0,0
2693,2016-04-16,12.0,30.8,0.0,8,39.0,13,10,2.0,17.0,24.0,12.0,1020.2,1016.2,22.6,29.3,0,0
2694,2016-04-17,11.2,28.9,0.0,2,37.0,2,10,20.0,15.0,33.0,19.0,1020.1,1015.5,21.3,27.4,0,0
2695,2016-04-18,10.7,30.9,0.0,15,35.0,6,10,6.0,13.0,34.0,12.0,1017.0,1012.2,20.7,30.1,0,0
2696,2016-04-19,11.0,34.3,0.0,7,31.0,6,14,6.0,15.0,18.0,12.0,1014.9,1011.0,26.2,32.9,0,0
2697,2016-04-20,14.9,36.1,0.0,3,41.0,3,12,20.0,11.0,15.0,9.0,1015.6,1012.4,27.7,35.1,0,0
2698,2016-04-21,19.0,31.8,0.0,9,39.0,9,10,9.0,22.0,28.0,18.0,1018.6,1016.0,24.8,30.0,0,0
2699,2016-04-22,17.3,30.2,0.0,0,35.0,9,9,20.0,24.0,41.0,22.0,1022.8,1019.1,22.6,29.4,0,0
2700,2016-04-23,12.7,27.5,0.0,0,44.0,2,2,20.0,24.0,49.0,28.0,1023.7,1019.2,20.5,26.4,0,0
2701,2016-04-24,9.6,25.8,0.0,0,35.0,2,9,17.0,19.0,33.0,16.0,1023.2,1018.3,18.5,25.3,0,0
2702,2016-04-25,6.7,28.8,0.0,2,30.0,9,4,2.0,11.0,26.0,16.0,1022.0,1017.5,18.2,27.3,0,0
2703,2016-04-26,8.8,31.5,0.0,6,33.0,0,12,2.0,11.0,24.0,12.0,1018.6,1013.9,21.0,30.4,0,0
2704,2016-04-27,10.4,32.0,0.0,9,33.0,1,10,6.0,13.0,24.0,11.0,1016.5,1012.8,22.4,31.4,0,0
2705,2016-04-28,11.5,32.6,0.0,3,28.0,4,5,9.0,13.0,22.0,14.0,1015.4,1011.2,23.6,31.1,0,0
2706,2016-04-29,15.9,34.1,0.0,3,35.5,6,11,13.0,19.0,38.0,13.0,1014.0,1011.5,25.3,32.6,0,0
2707,2016-04-30,13.6,35.4,0.0,6,43.0,1,14,13.0,24.0,38.0,18.0,1014.4,1010.8,24.3,33.1,0,0
2708,2016-05-01,18.8,27.6,0.0,6,33.5,10,9,17.0,17.0,38.0,27.0,1017.5,1016.6,23.5,24.9,0,0
2709,2016-05-02,13.7,23.5,1.0,4,24.0,4,0,11.0,9.0,78.0,50.0,1019.0,1016.0,15.8,22.5,0,0
2710,2016-05-03,15.8,28.1,0.0,11,19.0,4,10,0.0,9.0,65.0,22.0,1018.5,1015.4,18.5,27.0,0,0
2711,2016-05-04,9.6,29.4,0.0,4,22.0,12,8,4.0,9.0,37.0,19.0,1019.6,1015.3,19.2,28.0,0,0
2712,2016-05-05,14.6,31.6,0.0,6,31.0,12,14,0.0,20.0,37.0,19.0,1018.1,1013.2,20.8,30.3,0,0
2713,2016-05-06,19.1,27.8,0.0,3,31.0,9,5,6.0,15.0,73.0,26.0,1015.8,1012.0,20.4,27.0,0,1
2714,2016-05-07,14.9,23.7,7.8,7,52.0,1,12,11.0,7.0,94.0,92.0,1013.5,1010.5,15.1,16.8,1,1
2715,2016-05-08,14.5,23.6,12.6,6,56.0,7,13,24.0,13.0,82.0,82.0,1007.5,1006.3,23.0,21.1,1,1
2716,2016-05-09,12.0,21.3,15.6,15,31.0,13,11,19.0,17.0,48.0,37.0,1015.7,1014.5,15.6,19.9,1,0
2717,2016-05-10,10.6,17.9,0.0,8,35.0,8,9,11.0,19.0,73.0,48.0,1023.9,1021.9,12.4,17.1,0,0
2718,2016-05-11,7.8,18.8,0.0,2,37.0,9,8,11.0,20.0,80.0,47.0,1026.3,1022.9,11.8,17.8,0,0
2719,2016-05-12,4.5,21.3,0.0,0,35.0,0,2,11.0,17.0,80.0,30.0,1023.8,1020.2,11.2,20.6,0,0
2720,2016-05-13,4.8,23.9,0.0,0,30.0,0,0,0.0,15.0,71.0,31.0,1024.6,1019.9,12.1,22.9,0,0
2721,2016-05-14,3.9,26.3,0.0,8,20.0,0,11,0.0,9.0,68.0,18.0,1022.9,1019.4,12.7,25.3,0,0
2722,2016-05-15,5.9,28.4,0.0,2,26.0,0,2,0.0,13.0,65.0,11.0,1021.4,1016.7,14.7,27.7,0,0
2723,2016-05-16,6.9,28.8,0.0,13,19.0,0,10,0.0,13.0,62.0,5.0,1019.1,1016.0,16.5,28.2,0,0
2724,2016-05-17,6.4,27.4,0.0,0,26.0,7,2,4.0,15.0,49.0,9.0,1019.6,1016.4,15.9,26.9,0,0
2725,2016-05-18,9.0,22.5,0.0,9,19.0,15,9,9.0,13.0,68.0,29.0,1020.6,1018.5,14.3,22.0,0,0
2726,2016-05-19,7.0,26.2,0.0,2,44.0,15,0,0.0,28.0,63.0,19.0,1021.7,1017.8,14.7,24.6,0,0
2727,2016-05-20,9.1,23.7,0.0,0,41.0,15,4,0.0,13.0,63.0,26.0,1021.0,1017.1,14.5,22.4,0,0
2728,2016-05-21,9.0,28.5,0.0,3,30.0,15,4,0.0,7.0,51.0,22.0,1018.9,1014.0,17.1,27.7,0,0
2729,2016-05-22,12.2,31.8,0.0,13,37.0,15,13,0.0,17.0,47.0,16.0,1017.6,1014.7,20.7,31.2,0,0
2730,2016-05-23,13.7,23.1,0.0,2,37.0,9,9,19.0,19.0,37.0,25.0,1023.1,1020.1,19.3,22.0,0,0
2731,2016-05-24,7.5,27.6,0.0,2,31.0,0,1,7.0,11.0,43.0,32.0,1021.3,1016.1,14.6,26.8,0,0
2732,2016-05-25,11.3,29.7,0.0,7,33.0,6,14,19.0,19.0,54.0,28.0,1016.8,1012.5,21.5,28.9,0,0
2733,2016-05-26,15.3,32.0,0.0,14,41.0,7,6,7.0,19.0,50.0,28.0,1015.3,1011.7,24.1,31.3,0,0
2734,2016-05-27,17.3,22.1,0.0,12,33.0,8,8,22.0,17.0,64.0,27.0,1020.4,1017.7,17.5,21.0,0,0
2735,2016-05-28,10.2,21.2,0.0,2,30.0,2,4,17.0,7.0,47.0,29.0,1020.9,1016.9,14.7,20.2,0,0
2736,2016-05-29,11.0,27.2,0.0,6,30.0,3,14,11.0,15.0,30.0,26.0,1018.5,1015.3,18.7,25.9,0,1
2737,2016-05-30,14.1,19.6,3.0,4,30.0,4,5,11.0,13.0,90.0,71.0,1019.1,1017.6,17.3,18.8,1,1
2738,2016-05-31,14.2,24.1,16.8,5,33.0,3,3,4.0,13.0,85.0,53.0,1020.9,1017.7,16.6,23.3,1,0
2739,2016-06-01,11.9,23.2,0.0,2,30.0,0,2,7.0,19.0,77.0,61.0,1020.9,1018.4,17.4,22.4,0,0
2740,2016-06-02,13.6,22.4,0.0,7,28.0,4,13,6.0,17.0,84.0,86.0,1019.0,1016.4,16.9,19.0,0,1
2741,2016-06-03,13.5,17.3,4.0,10,28.0,2,10,13.0,15.0,97.0,80.0,1019.8,1018.3,13.9,16.0,1,0
2742,2016-06-04,6.4,18.0,0.2,1,19.0,2,0,0.0,9.0,97.0,51.0,1020.8,1016.8,9.1,16.8,0,0
2743,2016-06-05,6.0,24.7,0.0,14,24.0,7,12,7.0,13.0,68.0,19.0,1016.6,1013.2,13.7,24.1,0,0
2744,2016-06-06,13.7,21.1,0.0,9,26.0,9,4,9.0,11.0,66.0,58.0,1015.6,1014.5,17.0,20.6,0,0
2745,2016-06-07,13.8,29.6,0.0,7,46.0,3,7,22.0,28.0,46.0,40.0,1014.3,1009.7,21.1,28.6,0,0
2746,2016-06-08,16.5,26.0,0.0,7,50.0,7,7,19.0,31.0,66.0,52.0,1011.9,1010.7,21.0,24.2,0,0
2747,2016-06-09,5.7,17.6,0.0,8,41.0,15,8,13.0,15.0,63.0,41.0,1023.4,1021.7,11.3,16.7,0,0
2748,2016-06-10,7.3,15.9,0.0,2,28.0,15,9,0.0,15.0,79.0,43.0,1027.1,1024.6,10.1,15.0,0,0
2749,2016-06-11,5.6,17.0,0.0,10,39.0,11,9,9.0,20.0,76.0,39.0,1029.7,1027.4,9.4,15.0,0,0
2750,2016-06-12,4.2,16.8,0.0,2,50.0,2,9,15.0,26.0,67.0,36.0,1030.8,1027.1,10.5,16.3,0,0
2751,2016-06-13,1.3,17.6,0.0,0,37.0,2,0,6.0,26.0,73.0,42.0,1028.0,1022.3,7.9,16.6,0,0
2752,2016-06-14,5.1,21.5,0.0,1,22.0,15,10,6.0,9.0,80.0,43.0,1025.6,1021.3,10.7,20.9,0,0
2753,2016-06-15,7.9,26.6,0.0,3,30.0,1,5,9.0,13.0,82.0,40.0,1023.3,1018.7,16.4,25.9,0,0
2754,2016-06-16,13.4,27.4,0.0,7,41.0,6,7,22.0,26.0,54.0,37.0,1018.1,1014.3,20.6,26.4,0,1
2755,2016-06-17,14.4,22.2,5.8,4,28.0,15,2,7.0,11.0,90.0,66.0,1016.5,1012.8,17.2,21.6,1,1
2756,2016-06-18,13.1,16.6,17.2,10,28.0,10,10,9.0,19.0,88.0,63.0,1018.2,1016.1,14.0,15.9,1,0
2757,2016-06-19,5.8,16.4,0.0,11,28.0,13,11,11.0,17.0,64.0,42.0,1019.9,1016.7,10.2,15.8,0,0
2758,2016-06-20,3.5,20.7,0.0,6,30.0,13,14,6.0,15.0,83.0,28.0,1018.7,1015.1,10.0,20.1,0,0
2759,2016-06-21,6.3,25.0,0.0,7,30.0,7,14,11.0,17.0,50.0,18.0,1015.5,1012.0,14.8,24.3,0,0
2760,2016-06-22,9.5,22.4,0.0,2,26.0,3,2,2.0,11.0,51.0,44.0,1017.4,1013.9,17.3,22.1,0,0
2761,2016-06-23,15.4,24.2,0.0,15,33.0,6,11,17.0,20.0,49.0,47.0,1015.1,1013.6,19.5,22.7,0,0
2762,2016-06-24,10.6,17.2,0.0,8,37.0,9,2,19.0,20.0,59.0,44.0,1022.4,1019.6,12.3,16.3,0,0
2763,2016-06-25,8.7,18.3,0.0,0,31.0,0,1,17.0,15.0,64.0,44.0,1020.9,1015.9,11.5,17.9,0,0
2764,2016-06-26,10.2,14.5,0.4,11,35.0,4,11,13.0,19.0,85.0,87.0,1016.7,1017.1,10.9,12.7,0,0
2765,2016-06-27,1.7,15.8,0.4,9,39.0,10,2,11.0,22.0,77.0,38.0,1024.8,1022.3,9.1,14.8,0,0
2766,2016-06-28,0.2,17.0,0.0,0,33.0,2,0,9.0,20.0,85.0,37.0,1026.4,1022.9,7.4,16.1,0,0
2767,2016-06-29,1.8,23.2,0.0,3,30.0,3,6,13.0,13.0,56.0,10.0,1024.8,1019.8,9.9,22.9,0,0
2768,2016-06-30,6.5,24.5,0.0,8,31.0,7,8,7.0,17.0,33.0,26.0,1023.0,1020.1,16.3,23.0,0,0
2769,2016-07-01,8.0,17.1,0.0,2,31.0,8,10,7.0,15.0,70.0,50.0,1026.9,1025.3,12.7,16.3,0,0
2770,2016-07-02,9.7,15.5,0.0,10,31.0,2,10,20.0,19.0,69.0,54.0,1029.2,1026.1,10.9,13.2,0,0
2771,2016-07-03,0.7,18.2,0.0,0,24.0,2,11,0.0,6.0,83.0,32.0,1025.5,1019.9,7.0,17.3,0,0
2772,2016-07-04,5.7,25.1,0.0,15,56.0,6,11,13.0,33.0,37.0,34.0,1018.9,1016.0,16.2,22.6,0,0
2773,2016-07-05,4.0,14.5,0.0,9,31.0,9,9,19.0,13.0,82.0,50.0,1025.5,1022.9,9.3,13.2,0,0
2774,2016-07-06,-0.2,15.8,0.0,1,30.0,10,2,7.0,15.0,64.0,35.0,1025.9,1022.2,7.9,14.9,0,0
2775,2016-07-07,5.1,21.9,0.0,5,28.0,5,6,20.0,9.0,48.0,23.0,1022.0,1017.8,10.9,21.3,0,0
2776,2016-07-08,3.5,26.1,0.0,0,28.0,1,3,11.0,9.0,40.0,27.0,1020.9,1017.3,14.4,25.3,0,0
2777,2016-07-09,10.3,26.8,0.0,3,46.0,4,3,13.0,26.0,39.0,25.0,1019.2,1014.3,18.4,26.1,0,0
2778,2016-07-10,16.4,27.4,0.0,3,48.0,6,14,17.0,30.0,34.0,22.0,1015.2,1012.0,19.4,26.7,0,0
2779,2016-07-11,11.9,20.7,0.0,11,19.0,11,10,9.0,9.0,40.0,27.0,1019.4,1015.9,13.8,20.0,0,0
2780,2016-07-12,8.9,14.5,0.0,10,33.0,11,10,15.0,20.0,50.0,39.0,1024.3,1022.9,11.9,13.0,0,0
2781,2016-07-13,4.9,11.1,0.0,10,41.5,10,9,15.0,24.0,56.0,49.0,1029.1,1027.3,8.1,10.6,0,0
2782,2016-07-14,-3.0,13.8,0.0,2,50.0,9,9,11.0,22.0,73.0,19.0,1031.1,1026.9,5.1,12.7,0,0
2783,2016-07-15,-4.0,14.8,0.0,2,41.0,0,2,7.0,24.0,54.0,20.0,1029.5,1025.7,4.5,13.8,0,0
2784,2016-07-16,-3.3,15.9,0.0,2,37.0,9,2,7.0,20.0,38.0,17.0,1027.9,1023.3,5.0,15.2,0,0
2785,2016-07-17,-2.1,19.3,0.0,9,30.0,13,2,9.0,17.0,47.0,25.0,1023.0,1019.8,7.0,18.8,0,0
2786,2016-07-18,2.9,21.7,0.0,2,35.0,7,1,7.0,20.0,73.0,42.0,1021.0,1017.1,11.5,20.5,0,0
2787,2016-07-19,7.5,23.5,0.0,0,26.0,7,0,0.0,13.0,73.0,52.0,1019.1,1016.3,14.6,22.6,0,0
